SalesKey,DateKey,SalesQuantity,SaleAmount,ProfitAmount,Region,States,ProductName,ProductCategoryName,ProductSubcategoryName,Feedback
6163,2019-05-06,1,513.68,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,FORD (EU),PARE-BRISE V (INTERMITT/RETRO.J-N MANU),5
6165,2018-04-20,1,41.67,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,MAIN D'OEUVRE CHANGEMENT RETRO,9
6166,2023-04-17,1,40.0,100.0,95500,GONESSE,DIVERS,DIVERS,LUNETTE PLATE N CHAUFFANT BOXE/JUMPER2/DUC 3 06- 3750BGSVFU,5
6166,2023-04-17,1,4.17,0.0,95500,GONESSE,DIVERS,DIVERS,liquide refroidissement ,5
6168,2020-04-28,1,88.88,0.0,94350,VILLIERS SUR MARNE,DIVERS,CHEVROLET (EU),JOINT PARE-BRISE,3
6170,2020-03-10,1,74.17,100.0,75012,PARIS 12EME ARRONDISSEMENT,DIVERS,DIVERS,MAIN D'OEUVRE T3 VITRAGE ,2
6170,2020-03-10,1,335.68,0.0,75012,PARIS 12EME ARRONDISSEMENT,DIVERS,NISSAN,PARE-BRISE V CAPTEUR PLUIE (4X2 MOT.DIESEL/ACOUSTIQUE),2
6172,2020-08-19,1,48.61,100.0,75010,PARIS 10EME ARRONDISSEMENT,DIVERS,DIVERS,1 GEOMETRIE ,8
6173,2023-07-25,1,241.67,100.0,93600,AULNAY SOUS BOIS,DIVERS,DIVERS,PNEUS 315/80/22.5,5
6173,2023-07-25,1,416.36,0.0,93600,AULNAY SOUS BOIS,DIVERS,PILKINGTON,Pare-brise vert,5
6174,2023-09-11,1,20.83,100.0,93330,NEUILLY SUR MARNE,DIVERS,DIVERS,3 REPARATION PNEUS ,1
6175,2020-12-26,1,50.95,0.0,93420,VILLEPINTE,DIVERS,PILKINGTON,Enjoliveur pare-brise,6
6176,2020-06-27,1,66.67,100.0,93420,VILLEPINTE,DIVERS,DIVERS,PARE-BRISE VERT BANDEAU VERT IVECO DAILY II 98-14 3741AGNGN,7
6177,2019-01-30,1,83.33,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,JEUX DE PLAQUETTE AVANT,8
6178,2019-06-13,1,47.58,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,20 DEFLECTEUR AVD DS3,7
6178,2019-06-13,1,404.73,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON,Pare-brise vert,7
6179,2019-10-16,1,50.75,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,[7296LGSV2FD] GLACE DESCENDANTE AVANT GAUCHE TEINTE VERT TRAFIC III 14- ,4
6179,2019-10-16,1,118.33,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,PARE BRISE MERCEDES W205 5385AGSACMVZ1L,4
6180,2020-08-31,1,93.73,0.0,94250,GENTILLY,DIVERS,HYUNDAI,ENJOLIVEUR PARE-BRISE,0
6180,2020-08-31,1,76.39,100.0,94250,GENTILLY,DIVERS,DIVERS,1 pneu 215/65/16c,0
6182,2018-06-16,1,297.77,100.0,93420,VILLEPINTE,DIVERS,DIVERS,PARE-BRISE TEINTE VERT DEGRADE VERT ,6
6182,2018-06-16,1,134.83,0.0,93420,VILLEPINTE,DIVERS,DIVERS,Glace de porte AVD verte,6
6185,2024-02-08,1,374.82,0.0,93300,AUBERVILLIERS,DIVERS,TOYOTA,PARE-BRISE V CAPTEUR PLUIE (+ENJ/SYS.DEMMAR.SANS CLES),0
6185,2024-02-08,1,55.56,100.0,93300,AUBERVILLIERS,DIVERS,DIVERS,CAPTEUR ABS AVD ,0
6186,2024-03-14,1,312.8,0.0,77290,COMPANS,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé bleu,8
6187,2021-12-16,19,45.83,100.0,93700,DRANCY,DIVERS,DIVERS,INGREDIENTS (MET.VERN ),5
6188,2024-01-13,1,327.41,0.0,93800,EPINAY SUR SEINE,DIVERS,RENAULT,PARE-BRISE V CAPTEUR PLUIE,1
6191,2019-11-11,1,93.53,0.0,93000,BOBIGNY,DIVERS,TOYOTA,GLACE MOBILE V PTE AVD,6
6194,2023-04-28,1,31.31,100.0,93240,STAINS,DIVERS,DIVERS,CITROEN | C1 | HATCH 5P | 2005-2014 | GLACE PORTE AVANT DROITE,10
6196,2021-02-26,1,12.46,0.0,93240,STAINS,DIVERS,AUDI,ENJOLIVEUR D PARE-BRISE,0
6196,2021-02-26,1,96.53,100.0,93240,STAINS,DIVERS,DIVERS,PB TRAFIC II,0
6199,2023-04-07,1,109.38,100.0,93700,DRANCY,DIVERS,DIVERS,PARE BRISE NISSAN JUKE 6069AGSMV1P,7
6199,2023-04-07,1,339.08,0.0,93700,DRANCY,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert,7
6200,2023-04-07,1,403.04,0.0,93700,DRANCY,DIVERS,VOLVO,PARE-BRISE V CAPTEUR PLUIE,6
6205,2019-05-03,1,215.83,0.0,93220,GAGNY,DIVERS,PILKINGTON,Pare-brise vert solar,7
6205,2019-05-03,1,48.61,100.0,93220,GAGNY,DIVERS,DIVERS,2 VITRES DE RETRO,7
6206,2021-06-05,1,111.11,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,2 pneus 215/70/15c,5
6206,2021-06-05,1,10.33,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,1 JOINT SPRINTER,5
6207,2024-07-04,1,86.33,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,CUSTOD ARG RENAULT CLIO,2
6207,2024-07-04,1,5.0,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,"ERD, ENLEVT RECYCLAGE DECHETS",2
6208,2020-06-18,1,51.56,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PEUGEOT,ENJOLIVEUR D PARE-BRISE,5
6208,2020-06-18,1,16.67,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON (EUROCODE),Enjoliveur pare-brise,5
6209,2023-09-08,1,17.52,100.0,93240,STAINS,DIVERS,DIVERS,[5351RGSS4RD] GLACE DESCENDANTE ARRIERE DROIT TEINTE VERT W203 BERLIN E00-07,2
6209,2023-09-08,1,148.82,100.0,93240,STAINS,DIVERS,DIVERS,4328AGAMVZ1P,2
6214,2020-07-06,1,556.25,0.0,95200,SARCELLES,DIVERS,OPEL,PARE-BRISE V (SANS RETRO INT.),2
6214,2020-07-06,1,41.67,100.0,95200,SARCELLES,DIVERS,DIVERS,REPARATION FEU AR,2
6215,2024-01-16,1,105.5,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,1 MOYAUX ROULEMENT AR,10
6215,2024-01-16,1,16.67,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON (EUROCODE),Enjoliveur pare-brise,10
6217,2023-07-04,1,23.33,100.0,91220,BRETIGNY SUR ORGE,DIVERS,DIVERS,VITRE MOBILE AVANT GAUCHE VERT CITROEN C3 II 10-16 2743LGNH5FD,10
6218,2020-01-16,1,497.33,0.0,91220,BRETIGNY SUR ORGE,DIVERS,SKODA,PARE-BRISE V ATHERMIQ CHAUFFAN-CAPT/PLUIE (+EMBASE/CAMERA/J-N AUTO),8
6218,2020-01-16,1,41.67,100.0,91220,BRETIGNY SUR ORGE,DIVERS,DIVERS,main d'euvre vidange ,8
6220,2019-06-26,1,24.5,100.0,93800,EPINAY SUR SEINE,DIVERS,DIVERS,DEFLECTEUR ARRIERE GAUCHE VERT VOLKSWAGEN GOLF IV 5P 98-03,2
6220,2019-06-26,1,31.52,100.0,93800,EPINAY SUR SEINE,DIVERS,DIVERS,[6290RGSH3FDW] GLACE DESCENDANTE AVANT DROIT ,2
6222,2023-06-06,1,166.71,0.0,77000,MELUN,DIVERS,PILKINGTON,Pare-brise vert,4
6222,2023-06-06,1,349.87,0.0,77000,MELUN,DIVERS,BMW,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (DEGRADE),4
6223,2018-12-18,1,333.33,100.0,93240,STAINS,DIVERS,DIVERS,Retroviseur AVD ,10
6225,2020-01-09,1,91.67,100.0,75019,PARIS 19EME ARRONDISSEMENT,DIVERS,DIVERS,1 PARE BRISE MERCEDES VITO,10
6227,2023-11-03,1,173.61,100.0,93700,DRANCY,DIVERS,DIVERS,PARE BRISE 308 +MO,1
6228,2018-05-24,1,40.47,0.0,93700,DRANCY,DIVERS,TOYOTA,GLACE FIXE V AILE AVD (ANTI-UV),7
6229,2021-11-27,1,52.41,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,VITRE MOBILE AVG ST GO TRAFIC III 7296LGSV2FD,8
6230,2020-06-24,1,829.81,100.0,93100,MONTREUIL,DIVERS,DIVERS,AILE ARD,9
6230,2020-06-24,1,94.44,0.0,93100,MONTREUIL,DIVERS,AUDI,GLACE MOBILE V ATHERMIQUE PTE AVG,9
6231,2020-02-10,1,158.33,100.0,9999,DUBLIN,DIVERS,DIVERS,2 VITRAGE AVANT PEUGEOT 307 CAPT CARRE,3
6231,2020-02-10,1,111.11,100.0,9999,DUBLIN,DIVERS,DIVERS,2 PNEUS 225/45/19,3
6232,2019-09-07,1,250.0,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,vitre arrière,10
6233,2018-06-30,1,461.57,0.0,94800,VILLEJUIF,DIVERS,VOLKSWAGEN,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC EMBASE/EQUIP.CAMERA),2
6234,2018-07-31,1,69.44,100.0,94800,VILLEJUIF,DIVERS,DIVERS,2 PNEUS SANS MONTAGE,1
6234,2018-07-31,1,18.32,0.0,94800,VILLEJUIF,DIVERS,PILKINGTON (EUROCODE),Enjoliveur pare-brise,1
6236,2023-06-02,1,299.62,0.0,93240,STAINS,DIVERS,VOLKSWAGEN,PARE-BRISE V ATHERMIQUE (+EMB/INTERM.4V/TOIT STAND),5
6237,2023-03-06,1,152.78,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,2 vitres  porte AR VW CADDY,10
6237,2023-03-06,1,37.75,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,[7295LGSH5FD] GLACE DESCENDANTE AVANT GAUCHE TEINTE VERT RENAULT TWINGO 3 14-,10
6238,2022-05-12,1,111.11,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,REPLACEMENT 2 PNEUS VEHICULE FL-828-QD,2
6238,2022-05-12,1,421.13,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,FORD (EU),PARE-BRISE V CAPTEUR PLUIE,2
6243,2019-03-05,1,33.33,100.0,93240,STAINS,DIVERS,DIVERS,VITRE MOBILE AVANT GAUCHE CLAIR VITO II 03-14  5438LCLV2FD,2
6244,2020-06-09,1,87.99,0.0,93100,MONTREUIL,DIVERS,PILKINGTON,Kit enjoliveur pare-brise,7
6244,2020-06-09,1,18.63,0.0,93100,MONTREUIL,DIVERS,OPEL,ENJOLIVEUR G PARE-BRISE,7
6245,2021-06-18,3,488.42,0.0,75001,PARIS 1ER ARRONDISSEMENT,DIVERS,DS,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (ACOUSTIQUE),4
6246,2019-07-02,1,46.24,0.0,93200,ST DENIS,DIVERS,CITROEN,JOINT PARE-BRISE,9
6246,2019-07-02,1,80.0,100.0,93200,ST DENIS,DIVERS,DIVERS,deux carton colle ckdrive,9
6248,2019-10-26,1,7.18,0.0,93150,LE BLANC MESNIL,DIVERS,MERCEDES,ENJOLIVEUR INF PARE-BRISE,9
6248,2019-10-26,1,259.22,0.0,93150,LE BLANC MESNIL,DIVERS,TOYOTA,PARE-BRISE V CAPTEUR PLUIE (+CALS/ELECTROCHR/ACOUSTIQ),9
6249,2019-10-01,1,55.56,100.0,95100,ARGENTEUIL,DIVERS,DIVERS,un deflecteur avd peugeot 508,10
6250,2021-10-14,1,150.0,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,main d'euvre,9
6252,2022-07-29,1,148.57,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,GLACE FIXE V CUSTODE D,5
6252,2022-07-29,1,293.33,0.0,95400,VILLIERS LE BEL,DIVERS,SKODA,PARE-BRISE V DEGRADE,5
6253,2018-06-21,1,542.55,0.0,95500,LE THILLAY,DIVERS,MERCEDES,PARE-BRISE V CAPTEUR PLUIE (SYS.CHANGEM-VOIE/ALLEGE),9
6257,2018-07-27,1,318.08,0.0,95500,LE THILLAY,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé gris,2
6258,2018-07-02,1,1424.27,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,TOYOTA,VITRE PAVILLON (YC JOINTS),8
6258,2018-07-02,1,90.56,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,CITROEN,JOINT PARE-BRISE,8
6260,2019-05-11,1,27.78,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,2 transferts 16 pouce,9
6261,2019-08-28,1,122.18,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON (EUROCODE),Glace de porte AVG verte,9
6262,2020-10-14,1,299.87,0.0,95260,BEAUMONT SUR OISE,DIVERS,MERCEDES,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE,2
6264,2019-04-08,1,937.12,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,FORD (EU),PARE-BRISE V ATHERMIQ CHAUFFAN-CAPT/PLUIE (YC EMB.RETRO+ENJOLS),10
6265,2021-08-25,1,97.22,100.0,77600,BUSSY ST GEORGES,DIVERS,DIVERS,2 PNEUS 215/50/17,1
6269,2019-04-02,1,66.67,100.0,93700,DRANCY,DIVERS,DIVERS,ECHANGEUR TURBO,10
6269,2019-04-02,1,258.33,0.0,93700,DRANCY,DIVERS,PILKINGTON,Pare-brise vert dégradé vert,10
6272,2021-08-18,1,670.08,0.0,94470,BOISSY ST LEGER,DIVERS,PILKINGTON (EUROCODE),Pare-brise clair,5
6273,2020-06-23,1,204.86,100.0,93430,VILLETANEUSE,DIVERS,DIVERS,MAIN DOEUVRE,2
6275,2023-07-29,1,267.04,0.0,77140,NEMOURS,DIVERS,CITROEN,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC ENJOL SUP ET CALES),5
6276,2018-10-27,2,19.02,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,BMW,ENJOLIVEUR SUP PARE-BRISE,10
6277,2018-10-27,1,221.56,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,AGC,Pare-brise vert,4
6278,2018-10-29,1,51.25,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,PARE-BRISE VERT PEUGEOT 107 / CITROEN C1/ AYGO 05-14  6549AGS,5
6278,2018-10-29,1,97.22,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,2 PNEUS 215 60 16,5
6280,2018-05-03,1,282.92,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON,Pare-brise vert dégradé vert,3
6283,2018-06-14,1,348.82,0.0,93200,ST DENIS,DIVERS,MERCEDES,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE,4
6283,2018-06-14,1,75.0,100.0,93200,ST DENIS,DIVERS,DIVERS,PARE-BRISE VERT ACOUSTIQUE TOYOTA VERSO 09-,4
6285,2019-11-18,2,629.23,0.0,75008,PARIS 8EME ARRONDISSEMENT,DIVERS,PEUGEOT,PARE-BRISE V CAPTEUR PLUIE (ACOUST./ALLUM FEUX AUTO),3
6287,2018-12-19,1,100.72,0.0,95200,SARCELLES,DIVERS,CITROEN,GLACE FIXE V PTE AVD,10
6287,2018-12-19,1,15.0,100.0,95200,SARCELLES,DIVERS,DIVERS,DEFLECTEUR AVANT DROIT VERT BOXER/JUMPER 94-06 6523RGNV2FV,10
6288,2019-02-12,1,152.78,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,DISQUE + PLAQUETTE AV PIECS ET MO,9
6288,2019-02-12,5,327.41,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON,Pare-brise vert solar,9
6289,2019-03-18,1,25.0,100.0,75014,PARIS 14EME ARRONDISSEMENT,DIVERS,DIVERS,VITRE MOBILE AVANT DROIT VERT CITROEN C3 III 16-  2758RGSH5FD,0
6289,2019-03-18,1,196.37,0.0,75014,PARIS 14EME ARRONDISSEMENT,DIVERS,PILKINGTON,Pare-brise vert dégradé gris,0
6290,2023-08-23,1,55.56,100.0,93320,LES PAVILLONS SOUS BOIS,DIVERS,DIVERS,jeus de plaquettr AR MO,8
6292,2019-05-07,1,97.22,100.0,93700,DRANCY,DIVERS,DIVERS,DEFLECTEUR AVD CRAFTEUR,10
6292,2019-05-07,1,83.33,100.0,93700,DRANCY,DIVERS,DIVERS,1 PNEU 215/65/15 MICHELIN,10
6293,2019-04-03,1,18.45,0.0,93700,DRANCY,DIVERS,PILKINGTON (EUROCODE),Enjoliveur pare-brise,4
6293,2019-04-03,1,111.11,100.0,93700,DRANCY,DIVERS,DIVERS,REMPLACEMENT 2 PNEUS 195/70/15C,4
6295,2022-06-03,1,19.63,0.0,75020,PARIS 20EME ARRONDISSEMENT,DIVERS,DACIA,JOINT PARE-BRISE SUP,4
6296,2024-07-06,1,21.67,100.0,75010,PARIS 10EME ARRONDISSEMENT,DIVERS,DIVERS,DEFLECTEUR ARRIERE DROIT VERT MEGANE II 5P 02-08 (VOIR 7260RGNH5RV),7
6296,2024-07-06,1,22.3,0.0,75010,PARIS 10EME ARRONDISSEMENT,DIVERS,LEXUS,ENJOLIVEUR SUP PARE-BRISE,7
6297,2024-01-04,1,490.77,0.0,93240,STAINS,DIVERS,PILKINGTON,Pare-brise vert,7
6299,2020-01-03,1,20.83,100.0,93210,LA PLAINE ST DENIS,DIVERS,DIVERS,DEFLECTEUR ARRIERE GAUCHE VERT DACIA SANDERO 08-  7276LGSH5RV,10
6299,2020-01-03,1,618.58,0.0,93210,LA PLAINE ST DENIS,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert,10
6302,2022-02-18,1,166.67,100.0,92600,ASNIERES SUR SEINE,DIVERS,DIVERS,2735AGAMVZ6A C4 PICASSO PARE BRISE,0
6305,2020-08-18,1,471.67,0.0,18200,MAGNANVILLE,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé gris,2
6307,2018-11-28,1,292.52,0.0,95130,FRANCONVILLE,DIVERS,FORD (EU),PARE-BRISE V (YC JT INF/INTERM.VARIABLE),10
6307,2018-11-28,1,161.06,0.0,95130,FRANCONVILLE,DIVERS,RENAULT,PARE-BRISE V,10
6308,2023-08-12,1,83.33,100.0,75008,PARIS 8EME ARRONDISSEMENT,DIVERS,DIVERS,1 PNEU 215/65/15 MICHELIN,10
6309,2020-08-31,1,715.68,0.0,75008,PARIS 8EME ARRONDISSEMENT,DIVERS,CITROEN,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC CALES/ACOUSTIQUE),0
6309,2020-08-31,1,210.88,0.0,75008,PARIS 8EME ARRONDISSEMENT,DIVERS,AGC,Pare-brise vert dégradé vert,0
6310,2023-05-17,1,16.39,0.0,93200,ST DENIS,DIVERS,PILKINGTON,Enjoliveur pare-brise,0
6310,2023-05-17,1,12.5,100.0,93200,ST DENIS,DIVERS,DIVERS,filtre a gasoil,0
6312,2023-07-19,1,464.29,0.0,95140,GARGES LES GONESSE,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé bleu,6
6312,2023-07-19,1,794.1,0.0,95140,GARGES LES GONESSE,DIVERS,OPEL,PARE-BRISE V ATHERMIQUE (REFLECHISSANT),6
6313,2020-02-20,1,825.83,100.0,93218,LA PLAINE SAINT DENIS CEDEX,DIVERS,DIVERS,PARE-BRISE V BLUECAR ,5
6313,2020-02-20,1,97.22,100.0,93218,LA PLAINE SAINT DENIS CEDEX,DIVERS,DIVERS,lunette arrière leon,5
6314,2020-08-05,1,222.22,100.0,93218,LA PLAINE ST DENIS CEDEX,DIVERS,DIVERS,PARE BRISE CAPT CAM,6
6316,2018-10-08,1,93.75,100.0,95870,BEZONS,DIVERS,DIVERS,ELECTRO VANNE,2
6317,2022-10-07,1,343.12,0.0,93240,STAINS,DIVERS,AUDI,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (+EMB+JT/NAVIG.HAUT-GAMME),0
6317,2022-10-07,1,134.45,0.0,93240,STAINS,DIVERS,PILKINGTON (EUROCODE),Glace de porte AVD verte,0
6318,2022-06-27,1,208.33,100.0,91300,MASSY,DIVERS,DIVERS,REMPLACEMENT DIQUE ARRIERE AVEC ROULEMENTS+PLAQUETTES AVANT ET ARRIERE ,6
6320,2023-01-30,1,145.83,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,ROULEMENT  + MO ,2
6321,2018-06-02,1,150.0,100.0,93200,ST DENIS,DIVERS,DIVERS,COLLECTEUR,5
6325,2023-05-11,1,125.0,100.0,95390,ST PRIX,DIVERS,DIVERS,OPEL VIVARO DR-696-GT   FORFAIT VIDANGE,7
6327,2020-08-26,1,111.11,100.0,60500,CHANTILLY,DIVERS,DIVERS,2 pneus 215/70/15c,3
6328,2023-07-21,1,138.89,100.0,93120,LA COURNEUVE,DIVERS,DIVERS,quitte d'embrayage,4
6328,2023-07-21,1,324.4,100.0,93120,LA COURNEUVE,DIVERS,DIVERS,VW | GOLF BREAK VARIANT | BRK 5P | 2013-2019 | PARE-BRISE,4
6330,2020-02-05,1,76.39,100.0,93320,LES PAVILLONS SOUS BOIS,DIVERS,DIVERS,2 pneus 165/75/14 dayton ,0
6330,2020-02-05,571,16.67,0.0,93320,LES PAVILLONS SOUS BOIS,DIVERS,DIVERS,GEL CAPTEUR,0
6331,2024-02-05,1,41.67,100.0,94700,MAISONS ALFORT,DIVERS,DIVERS,main d'euvre,6
6331,2024-02-05,1,152.78,100.0,94700,MAISONS ALFORT,DIVERS,DIVERS,2 VITRAGE PEUGOET PARTNER ,6
6332,2020-10-24,1,214.13,0.0,95500,GONESSE,DIVERS,PILKINGTON,Pare-brise vert solar,9
6334,2020-01-08,1,20.18,0.0,93200,ST DENIS,DIVERS,PILKINGTON,Agrafes pare-brise,5
6334,2020-01-08,1,382.82,0.0,93200,ST DENIS,DIVERS,VOLKSWAGEN,PARE-BRISE V (YC JOINT INF),5
6338,2022-02-03,1,6.94,100.0,77450,TRILBARDOU,DIVERS,DIVERS,LIQUIDE DE FREN,2
6339,2019-08-28,1,127.72,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,PARE BRISE FIAT 500X 18- CAPT PLUIE ACOUST 3374AGAIMVZ1T,7
6340,2021-12-15,1,26.67,100.0,91300,MASSY,DIVERS,DIVERS,JOINT PARE-BRISE DAF LF,3
6343,2018-08-02,1,20.83,100.0,95400,ARNOUVILLE LES GONESSE,DIVERS,DIVERS,CACHE RETROVISEUR,8
6343,2018-08-02,1,395.06,0.0,95400,ARNOUVILLE LES GONESSE,DIVERS,KIA,PARE-BRISE V CAPTEUR PLUIE (YC EMB+CALES),8
6344,2018-09-06,1,416.67,100.0,95400,ARNOUVILLE LES GONESSE,DIVERS,DIVERS,UNE BOITTE DE VITESSE ECHANGE STANDAR,9
6345,2018-04-11,1,10.42,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,REPARATION PNEU ARD FORD (CX-469-QP) LE 04/10/2023,10
6346,2019-09-27,1,125.0,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,3 pneus 195/65/15,0
6347,2019-08-28,1,27.12,0.0,95400,VILLIERS LE BEL,DIVERS,PILKINGTON (EUROCODE),Enjoliveur pare-brise,4
6348,2019-08-28,1,67.12,0.0,95400,VILLIERS LE BEL,DIVERS,NISSAN,JOINT PARE-BRISE,3
6348,2019-08-28,1,90.28,0.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,REMPLACEMENT 2 PNEUS VEHICULE/FL-039-DS,3
6349,2019-08-28,1,111.11,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,2 PNEUS 195/75/15R,0
6349,2019-08-28,1,245.9,0.0,95400,VILLIERS LE BEL,DIVERS,PILKINGTON (EUROCODE),Pare-brise clair,0
6351,2019-12-07,1,41.67,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,VITRE MOBILE AVG CLIO2,1
6352,2019-12-14,1,349.22,0.0,95400,VILLIERS LE BEL,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert,0
6352,2019-12-14,1,386.17,0.0,95400,VILLIERS LE BEL,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé gris,0
6353,2018-07-31,1,644.77,0.0,95400,VILLIERS LE BEL,DIVERS,CITROEN,PARE-BRISE V CAPTEUR PLUIE (YC CALES/ACOUSTIQUE),4
6355,2018-04-24,1,408.33,0.0,95400,VILLIERS LE BEL,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert,10
6355,2018-04-24,1,199.96,0.0,95400,VILLIERS LE BEL,DIVERS,MERCEDES,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (AVEC BANDE/VITR.INTEGRAL),10
6356,2019-02-23,1,67.5,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,PARE BRISE VW POLO CLASSIC 8549AGNW1J,8
6356,2019-02-23,1,26.67,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,VITRE MOBILE AVANT GAUCHE VERT RENAULT CLIO 4 4 ET 5 PORTES ET BREAK 12- 7290LGSH5FD,8
6357,2019-09-27,1,41.67,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,PLAQUETTES ARRIERE,2
6358,2019-09-28,1,4.17,100.0,95400,ARNOUVILLE LES GONESSE,DIVERS,DIVERS,VIS AGRAFES DIVERS,10
6359,2019-08-27,1,357.67,0.0,95400,ARNOUVILLE LES GONESSE,DIVERS,PILKINGTON,Pare-brise vert,2
6362,2018-05-23,1,25.29,0.0,95400,VILLIERS LE BEL,DIVERS,PILKINGTON (EUROCODE),Enjoliveur pare-brise,5
6362,2018-05-23,1,150.85,0.0,95400,VILLIERS LE BEL,DIVERS,MERCEDES,PARE-BRISE V,5
6363,2018-05-14,1,100.05,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,2 PNEUS 195/65/15 MICHELIN,7
6363,2018-05-14,1,65.83,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,REMPLACER : PARE-BRISE V YC JTS (NC NETT),7
6364,2018-11-08,1,420.42,0.0,95400,VILLIERS LE BEL,DIVERS,OPEL,PARE-BRISE V (PR CLOISON VITRE/GRILLAGE),8
6366,2019-10-23,1,84.17,100.0,69000,LYON,DIVERS,DIVERS,PARE-BRISE VERT FORD FIESTA VI 08-12  3572AGSVW,7
6367,2018-06-16,7,36.67,0.0,93000,BOBIGNY,DIVERS,DIVERS,SUPPLEMENTS KIT COLLE,3
6369,2018-06-18,1,88.4,0.0,95500,LE THILLAY,DIVERS,PILKINGTON,Kit enjoliveur pare-brise,2
6370,2018-07-20,1,650.0,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,PB MAN,6
6370,2018-07-20,1,277.78,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,main d'euvre ,6
6371,2020-05-11,1,103.38,0.0,92300,LEVALLOIS PERRET,DIVERS,PILKINGTON,Glace de porte ARG verte,10
6372,2021-01-25,1,356.33,0.0,93300,AUBERVILLIERS,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert solar,6
6373,2020-08-15,1,124.31,100.0,93300,AUBERVILLIERS,DIVERS,DIVERS,PARE BRISE KIA VENGA   4435CGSV,8
